id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
157, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:26:2", "2024-4-10 10:26:4", "12920.270508,-3749.413574", "12700.782227,-3276.699219", "5.211849"
158, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:26:5", "2024-4-10 10:26:6", "12699.908203,-3275.916992", "12626.769531,-3128.225586", "1.64809"
159, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:26:10", "2024-4-10 10:26:12", "12620.495117,-3135.438232", "12300.53125,-3017.074219", "3.411552"
160, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:26:15", "2024-4-10 10:26:15", "12311.063477,-3021.075195", "12430.0,-3030.949219", "1.193455"
161, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:26:28", "2024-4-10 10:26:29", "12435.986328,-3038.398438", "12430.0,-3109.174072", "0.710285"
162, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:26:38", "2024-4-10 10:26:38", "12423.167969,-3079.389648", "12434.920898,-2970.474365", "1.095476"
163, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:26:59", "2024-4-10 10:27:0", "12405.432617,-2965.005615", "12430.0,-3013.184814", "0.540813"
164, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:27:57", "2024-4-10 10:27:57", "12414.509766,-3014.18042", "12425.354492,-3107.986084", "0.944305"
165, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:17", "2024-4-10 10:28:18", "12421.795898,-3083.536377", "12380.692383,-2947.153076", "1.424426"
166, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:27", "2024-4-10 10:28:28", "12382.25293,-2960.84668", "12521.725586,-2874.125", "1.642349"
167, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:34", "2024-4-10 10:28:36", "12534.962891,-2881.275635", "12717.794922,-3160.411133", "3.336828"
168, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:38", "2024-4-10 10:28:39", "12720.899414,-3135.228516", "12764.772461,-3059.499512", "0.875202"
169, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:43", "2024-4-10 10:28:44", "12752.214844,-3065.661377", "12307.53125,-3025.492432", "4.464936"
170, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:45", "2024-4-10 10:28:46", "12330.755859,-3029.492676", "12425.839844,-3022.793701", "0.953203"
171, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:52", "2024-4-10 10:28:53", "12419.139648,-3032.469971", "12673.875977,-3256.702881", "3.393685"
172, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:54", "2024-4-10 10:28:56", "12669.564453,-3239.818115", "12469.799805,-3143.618164", "2.217217"
173, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:58", "2024-4-10 10:28:59", "12481.90918,-3154.868164", "12685.274414,-3263.398682", "2.305132"
174, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:28:59", "2024-4-10 10:29:0", "12683.334961,-3263.952148", "12825.027344,-3546.516602", "3.161001"
175, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:29:0", "2024-4-10 10:29:1", "12826.113281,-3545.784424", "12927.80957,-3841.039795", "3.122784"
176, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:29:1", "2024-4-10 10:29:2", "12927.683594,-3841.146973", "13031.998047,-4132.018555", "3.090111"
177, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:29:6", "2024-4-10 10:29:7", "13030.914062,-4125.021973", "13183.055664,-4228.193848", "1.83825"
178, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:29:20", "2024-4-10 10:29:21", "13172.256836,-4224.636719", "13125.632812,-4294.725586", "0.841801"
179, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:29:26", "2024-4-10 10:29:27", "13118.180664,-4300.085938", "13066.113281,-4357.958984", "0.778479"
180, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:5", "2024-4-10 10:30:6", "13068.529297,-4339.050781", "12958.304688,-4309.419434", "1.141385"
181, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:7", "2024-4-10 10:30:8", "12957.806641,-4309.21582", "12671.327148,-4354.623535", "2.900554"
182, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:12", "2024-4-10 10:30:13", "12672.177734,-4356.70459", "12522.270508,-4383.835938", "1.523431"
183, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:17", "2024-4-10 10:30:20", "12529.600586,-4370.07373", "12632.964844,-4231.067871", "1.732248"
184, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:21", "2024-4-10 10:30:22", "12633.885742,-4231.990723", "12815.042969,-4215.433594", "1.819126"
185, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:28", "2024-4-10 10:30:29", "12817.509766,-4235.791504", "12882.200195,-4286.250977", "0.820427"
186, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:40", "2024-4-10 10:30:42", "12889.482422,-4271.382812", "12594.755859,-3868.908203", "4.988483"
187, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:43", "2024-4-10 10:30:43", "12596.550781,-3865.669189", "12506.939453,-3757.64209", "1.403574"
188, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:47", "2024-4-10 10:30:50", "12517.81543,-3774.993652", "12713.725586,-4300.142578", "5.605015"
189, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:51", "2024-4-10 10:30:53", "12717.922852,-4297.367188", "12728.87207,-4395.10791", "0.983521"
190, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:30:58", "2024-4-10 10:31:1", "12724.421875,-4371.804688", "12359.386719,-3890.150391", "6.043519"
191, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:31:5", "2024-4-10 10:31:7", "12360.803711,-3888.954834", "12290.611328,-3833.571045", "0.894112"
192, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:31:8", "2024-4-10 10:31:9", "12297.657227,-3832.92749", "12328.692383,-3792.956787", "0.506048"
193, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:31:11", "2024-4-10 10:31:13", "12334.820312,-3809.678467", "12692.733398,-4276.10498", "5.879246"
194, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:31:14", "2024-4-10 10:31:15", "12695.282227,-4273.462891", "12962.500977,-4389.489746", "2.913215"
195, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:31:24", "2024-4-10 10:31:26", "12949.111328,-4381.556641", "12965.488281,-4272.830566", "1.099526"
196, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:31:29", "2024-4-10 10:31:29", "12973.631836,-4275.22168", "13126.259766,-4138.731445", "2.047557"
197, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:31:52", "2024-4-10 10:31:54", "13111.493164,-4136.083984", "13052.414062,-3599.537842", "5.397889"
198, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:2", "2024-4-10 10:32:5", "13059.47168,-3614.738281", "13093.921875,-3610.0", "0.347741"
199, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:7", "2024-4-10 10:32:12", "13086.819336,-3614.649658", "13179.369141,-4136.630371", "5.301221"
200, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:18", "2024-4-10 10:32:19", "13196.761719,-4145.483398", "13210.0,-4150.109863", "0.140233"
201, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:19", "2024-4-10 10:32:20", "13208.719727,-4143.893066", "13210.0,-4151.381348", "0.075965"
202, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:26", "2024-4-10 10:32:27", "13188.279297,-4135.198242", "13161.074219,-3834.325439", "3.021003"
203, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:32", "2024-4-10 10:32:33", "13168.438477,-3838.52124", "13210.0,-3734.537842", "1.119818"
204, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:39", "2024-4-10 10:32:41", "13203.032227,-3757.045898", "13210.0,-4145.264648", "3.882814"
205, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:42", "2024-4-10 10:32:43", "13219.119141,-4137.255859", "13210.0,-4186.654785", "0.502338"
206, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:44", "2024-4-10 10:32:46", "13214.052734,-4179.461426", "13210.0,-4180.559082", "0.041992"
207, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:47", "2024-4-10 10:32:47", "13207.71875,-4184.338379", "13259.339844,-4253.873047", "0.866012"
208, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:51", "2024-4-10 10:32:53", "13248.205078,-4246.196777", "13200.68457,-4009.639893", "2.412829"
209, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:32:59", "2024-4-10 10:33:2", "13193.185547,-4002.371094", "12592.621094,-3962.855225", "6.018626"
210, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:3", "2024-4-10 10:33:4", "12590.831055,-3960.544434", "12283.921875,-4020.903809", "3.12788"
211, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:5", "2024-4-10 10:33:6", "12278.55957,-4018.945312", "12230.0,-4016.97876", "0.485997"
212, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:8", "2024-4-10 10:33:9", "12258.692383,-4012.919922", "12684.616211,-3940.02832", "4.321158"
213, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:10", "2024-4-10 10:33:13", "12684.017578,-3939.311523", "13170.577148,-3749.074951", "5.224272"
214, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:14", "2024-4-10 10:33:15", "13177.700195,-3754.942383", "13210.0,-3829.912354", "0.81632"
215, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:17", "2024-4-10 10:33:18", "13198.110352,-3813.880371", "12769.561523,-3886.924316", "4.347296"
216, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:19", "2024-4-10 10:33:20", "12768.361328,-3888.229004", "12303.545898,-3999.7854", "4.780148"
217, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:21", "2024-4-10 10:33:23", "12304.004883,-3999.962891", "12236.87793,-4147.532227", "1.621192"
218, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:27", "2024-4-10 10:33:28", "12255.368164,-4148.93457", "12230.0,-4152.937988", "0.256825"
219, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:30", "2024-4-10 10:33:33", "12212.947266,-4151.77002", "12761.415039,-3929.232178", "6.037855"
220, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:33", "2024-4-10 10:33:35", "12763.359375,-3928.656982", "13143.583008,-3815.067871", "3.968278"
221, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:36", "2024-4-10 10:33:37", "13142.510742,-3814.052002", "13210.0,-3809.651123", "0.676326"
222, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:40", "2024-4-10 10:33:41", "13186.412109,-3808.414551", "12679.768555,-3944.517822", "5.246061"
223, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:46", "2024-4-10 10:33:46", "12677.420898,-3943.672607", "12346.539062,-4011.751953", "3.378135"
224, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:33:58", "2024-4-10 10:33:59", "12349.439453,-4011.036133", "12239.652344,-4016.669678", "1.09932"
225, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:2", "2024-4-10 10:34:3", "12264.569336,-4018.427002", "12766.180664,-3985.95874", "5.026613"
226, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:4", "2024-4-10 10:34:4", "12766.977539,-3986.705811", "13194.782227,-4029.817627", "4.299718"
227, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:9", "2024-4-10 10:34:10", "13182.474609,-4018.721924", "12783.908203,-4041.208984", "3.992001"
228, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:11", "2024-4-10 10:34:12", "12784.728516,-4042.091309", "12299.266602,-4089.055664", "4.877292"
229, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:13", "2024-4-10 10:34:14", "12300.303711,-4085.470459", "12230.0,-4078.353027", "0.706626"
230, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:17", "2024-4-10 10:34:18", "12259.939453,-4085.874512", "12671.632812,-4088.528564", "4.117016"
231, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:19", "2024-4-10 10:34:21", "12672.219727,-4088.102539", "13210.0,-4021.764648", "5.41856"
232, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:24", "2024-4-10 10:34:24", "13184.287109,-4016.023438", "12939.810547,-4041.999023", "2.458524"
233, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:25", "2024-4-10 10:34:26", "12940.0,-4044.282471", "12527.496094,-4056.064941", "4.126722"
234, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:30", "2024-4-10 10:34:34", "12525.46582,-4051.878418", "13028.580078,-4269.773926", "5.482717"
235, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:41", "2024-4-10 10:34:41", "13016.783203,-4258.019043", "13057.630859,-4134.091797", "1.304859"
236, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:42", "2024-4-10 10:34:44", "13058.0,-4134.720703", "13097.424805,-4121.827148", "0.414798"
237, "12", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:34:49", "2024-4-10 10:34:50", "13095.323242,-4112.126465", "13194.897461,-4252.115723", "1.717905"
238, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:33", "2024-4-10 10:40:33", "12399.882812,-3038.523193", "12399.791016,-3038.575684", "0.001058"
239, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:34", "2024-4-10 10:40:36", "12399.732422,-3040.269531", "12665.661133,-3072.260742", "2.678462"
240, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:36", "2024-4-10 10:40:36", "12665.638672,-3072.18042", "12770.0,-3076.950928", "1.044705"
241, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:38", "2024-4-10 10:40:38", "12760.048828,-3058.229492", "12770.0,-2978.817139", "0.800332"
242, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:39", "2024-4-10 10:40:40", "12768.676758,-2997.388184", "12920.0,-3053.805176", "1.614979"
243, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:40", "2024-4-10 10:40:44", "12919.730469,-3055.262207", "13151.077148,-3270.0", "3.156483"
244, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:44", "2024-4-10 10:40:45", "13151.899414,-3270.014648", "13179.088867,-3270.0", "0.271895"
245, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:46", "2024-4-10 10:40:47", "13178.956055,-3260.670166", "13198.972656,-3270.0", "0.220843"
246, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:48", "2024-4-10 10:40:49", "13201.476562,-3261.924561", "13202.879883,-3264.579102", "0.030023"
247, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:49", "2024-4-10 10:40:50", "13203.024414,-3264.491943", "13201.878906,-3263.435059", "0.015584"
248, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:50", "2024-4-10 10:40:50", "13199.658203,-3258.753418", "13198.852539,-3258.462891", "0.008564"
249, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:51", "2024-4-10 10:40:53", "13198.055664,-3260.859375", "13260.0,-3270.0", "0.626149"
250, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:40:55", "2024-4-10 10:40:55", "13260.501953,-3268.131348", "13260.498047,-3268.300781", "0.001695"
251, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:26", "2024-4-10 10:41:27", "13242.492188,-3273.117432", "13219.556641,-3335.07373", "0.660651"
252, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:30", "2024-4-10 10:41:31", "13221.285156,-3337.531494", "13043.929688,-3407.890869", "1.908022"
253, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:32", "2024-4-10 10:41:33", "13044.618164,-3408.771729", "12871.416016,-3478.189453", "1.865955"
254, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:35", "2024-4-10 10:41:35", "12879.617188,-3480.158936", "12740.694336,-3646.195801", "2.164895"
255, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:37", "2024-4-10 10:41:38", "12741.806641,-3638.833496", "12840.074219,-3873.938721", "2.548156"
256, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:39", "2024-4-10 10:41:39", "12839.72168,-3874.728516", "12936.598633,-4108.620117", "2.531609"
257, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:39", "2024-4-10 10:41:39", "12935.572266,-4108.380371", "13019.256836,-4342.595215", "2.48716"
258, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:43", "2024-4-10 10:41:47", "13007.770508,-4323.046875", "12873.766602,-4060.480713", "2.947851"
259, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:48", "2024-4-10 10:41:49", "12873.673828,-4059.499023", "12769.191406,-3789.888428", "2.891482"
260, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:50", "2024-4-10 10:41:50", "12769.03125,-3789.443115", "12691.316406,-3513.932129", "2.862621"
261, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:51", "2024-4-10 10:41:52", "12691.363281,-3513.671631", "12645.100586,-3330.0", "1.894083"
262, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:52", "2024-4-10 10:41:52", "12644.432617,-3329.841553", "12627.233398,-3330.0", "0.17199"
263, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:56", "2024-4-10 10:41:56", "12628.50293,-3346.925293", "12817.578125,-3257.892578", "2.089894"
264, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:57", "2024-4-10 10:41:57", "12812.168945,-3257.912354", "12815.729492,-3248.648682", "0.099245"
265, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:41:59", "2024-4-10 10:41:59", "12805.129883,-3251.052246", "12618.766602,-3038.168701", "2.829327"
266, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:42:0", "2024-4-10 10:42:0", "12618.066406,-3038.716309", "12405.206055,-2811.92041", "3.1104"
267, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:42:2", "2024-4-10 10:42:2", "12409.368164,-2827.56958", "12325.400391,-3059.23291", "2.464114"
268, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:42:4", "2024-4-10 10:42:4", "12333.798828,-3041.021729", "12333.731445,-3038.766113", "0.022566"
269, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:42:6", "2024-4-10 10:42:6", "12335.849609,-3048.219727", "12336.366211,-3048.038574", "0.005476"
270, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:27", "2024-4-10 10:45:28", "12400.928711,-3127.243896", "12468.980469,-3143.543701", "0.699767"
271, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:43", "2024-4-10 10:45:43", "12456.794922,-3155.065186", "12679.744141,-3226.883057", "2.342306"
272, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:45", "2024-4-10 10:45:46", "12678.318359,-3223.223877", "12765.112305,-3410.370361", "2.062936"
273, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:46", "2024-4-10 10:45:47", "12764.857422,-3412.436768", "12856.673828,-3613.611084", "2.211364"
274, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:48", "2024-4-10 10:45:50", "12846.921875,-3614.477051", "12909.014648,-3836.263184", "2.30314"
275, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:50", "2024-4-10 10:45:51", "12908.613281,-3837.253662", "12980.504883,-4081.988281", "2.550756"
276, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:52", "2024-4-10 10:45:52", "12980.345703,-4081.413574", "13104.329102,-4290.360352", "2.429623"
277, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:56", "2024-4-10 10:45:56", "13112.870117,-4291.125488", "13210.991211,-4249.263672", "1.066782"
278, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:57", "2024-4-10 10:45:58", "13207.397461,-4243.265625", "13136.350586,-4128.27002", "1.351725"
279, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:45:58", "2024-4-10 10:45:59", "13134.542969,-4127.536133", "13074.825195,-4029.101074", "1.151335"
280, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:46:0", "2024-4-10 10:46:0", "13077.780273,-4032.483643", "13121.400391,-4186.23877", "1.598229"
281, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:46:3", "2024-4-10 10:46:3", "13115.067383,-4170.902832", "13003.46875,-4241.80127", "1.322152"
282, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:46:4", "2024-4-10 10:46:4", "13003.731445,-4241.396973", "12866.714844,-4273.561523", "1.407413"
283, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:46:6", "2024-4-10 10:46:8", "12870.552734,-4263.794922", "12984.260742,-4142.345703", "1.663713"
284, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:48:7", "2024-4-10 10:48:8", "12945.106445,-4135.54248", "12945.847656,-3776.651611", "3.588918"
285, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:48:9", "2024-4-10 10:48:10", "12945.462891,-3776.176025", "12975.838867,-3610.0", "1.689296"
286, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:48:13", "2024-4-10 10:48:13", "12977.910156,-3605.132568", "12970.394531,-3580.0", "0.262321"
287, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:49:22", "2024-4-10 10:49:24", "12955.358398,-3614.346191", "12980.892578,-3712.505127", "1.014256"
288, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:50:6", "2024-4-10 10:50:6", "12989.504883,-3653.927979", "12976.801758,-3912.922363", "2.593058"
289, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:50:8", "2024-4-10 10:50:8", "12973.575195,-3914.687988", "12901.232422,-4217.126953", "3.109707"
290, "13", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:50:9", "2024-4-10 10:50:11", "12899.196289,-4217.502441", "12827.114258,-4335.858398", "1.38578"
291, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:4", "2024-4-10 10:55:5", "12363.175781,-3076.042725", "12501.087891,-2940.0", "1.937194"
292, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:5", "2024-4-10 10:55:6", "12500.751953,-2945.387939", "12783.821289,-2897.696533", "2.870588"
293, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:8", "2024-4-10 10:55:9", "12769.430664,-2893.68042", "12621.425781,-3127.466797", "2.766979"
294, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:19", "2024-4-10 10:55:19", "12627.621094,-3126.73584", "12670.0,-3008.130127", "1.259497"
295, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:22", "2024-4-10 10:55:22", "12656.90332,-3004.260498", "12481.300781,-2940.0", "1.869915"
296, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:27", "2024-4-10 10:55:27", "12490.692383,-2945.420166", "12830.014648,-3393.291016", "5.618968"
297, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:28", "2024-4-10 10:55:29", "12826.303711,-3394.863525", "12941.185547,-3787.561035", "4.091567"
298, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:29", "2024-4-10 10:55:30", "12940.705078,-3789.573486", "13024.144531,-4160.436035", "3.801329"
299, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:37", "2024-4-10 10:55:37", "13034.827148,-4159.503906", "13160.277344,-4097.169434", "1.400832"
300, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:47", "2024-4-10 10:55:47", "13153.941406,-4100.246582", "13010.632812,-3833.915771", "3.024391"
301, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:47", "2024-4-10 10:55:48", "13010.983398,-3834.395752", "12828.311523,-3512.842529", "3.698179"
302, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:48", "2024-4-10 10:55:48", "12828.442383,-3513.466797", "12655.064453,-3170.917236", "3.839271"
303, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:53", "2024-4-10 10:55:53", "12650.09668,-3175.024414", "12458.603516,-3142.600342", "1.942192"
304, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:54", "2024-4-10 10:55:54", "12461.806641,-3139.206787", "12416.647461,-2855.590088", "2.871896"
305, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:55:58", "2024-4-10 10:55:58", "12418.886719,-2864.393311", "12430.0,-3036.818848", "1.727834"
306, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:56:29", "2024-4-10 10:56:29", "12443.629883,-3024.753418", "12443.869141,-3024.80249", "0.002447"
307, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:56:30", "2024-4-10 10:56:30", "12443.777344,-3024.806885", "12443.147461,-3025.112305", "0.007005"
308, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:57:9", "2024-4-10 10:57:10", "12440.111328,-2994.607422", "12544.904297,-2969.427002", "1.077756"
309, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:57:13", "2024-4-10 10:57:13", "12537.887695,-2966.664551", "12330.185547,-3054.598877", "2.255493"
310, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:57:14", "2024-4-10 10:57:14", "12329.259766,-3054.189941", "12250.0,-3119.373779", "1.026207"
311, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:57:15", "2024-4-10 10:57:15", "12262.483398,-3115.721191", "12430.0,-3087.564453", "1.698661"
312, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:57:49", "2024-4-10 10:57:50", "12402.985352,-3054.235352", "12613.094727,-3276.731201", "3.060227"
313, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:57:50", "2024-4-10 10:57:51", "12614.794922,-3273.154053", "12645.736328,-3277.411133", "0.312325"
314, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:57:51", "2024-4-10 10:57:52", "12645.450195,-3281.283203", "12743.399414,-3550.1604", "2.861625"
315, "14", "S1_BasicMechanics", "virtual_reality", "2024-4-10 10:57:52", "2024-4-10 10:57:52", "12743.390625,-3545.461182", "12937.291016,-3908.384033", "4.114732"
